CO_CODE,CTU_CODE,CTU_ID,COCTU_ID,CTU_NAME,YEAR,NONRES_TYPE_DESC,BLDG_NAME,BLDG_DESC,PERMIT_TYPE,PERMIT_VALUE,SQF,ADDRESS,ZIP_CODE,PIN,PLANNING_AREA
037,41696,02395097,03702395097,Mendota Heights,2008,Office,American Registry of Radiologists,Office,A,4800000,34000,1255 Northland Dr,55120,274030006004,Developed Communities
037,41696,02395097,03702395097,Mendota Heights,2009,Manufacturing,Bituminous Roadways,Paving facility,N,1725000,22752,1520 Commerce Dr,55120,274827302001,Developed Communities
037,41696,02395097,03702395097,Mendota Heights,2009,Office,Klingelhutz Construction,Building shell for office complex,N,375000,8600,2283-2293 Waters Dr,55120,278350002002,Developed Communities
037,41696,02395097,03702395097,Mendota Heights,2010,Office,Waters Drive Business Park,2 Story Office Condo,N,250000,6656,2253/2263 Waters Drive,55120,,Developed Communities
037,41696,02395097,03702395097,Mendota Heights,2011,No Projects,,,,,,,,,Developed Communities
037,41696,02395097,03702395097,Mendota Heights,2012,Schools,Visitation School,Addition,A,1533000,6730,2455 Visitation Drive,55120,270350005010,Developed Communities
037,41696,02395097,03702395097,Mendota Heights,2012,Schools,St. Thomas Academy,School,A,10271000,96277,949 Mendota Heights Road,55120,,Developed Communities
037,42092,02395317,03702395317,Miesville,2003,No Projects,None,,,,,,,,Rural Communities: Diversified Rural Communities
037,42092,02395317,03702395317,Miesville,2004,Retail,Niebur Implement,Retail/service,N,200000,,14380 240th St E,55009,,Rural Communities: Diversified Rural Communities
037,42092,02395317,03702395317,Miesville,2005,No Projects,None,,,,,,,,Rural Communities: Diversified Rural Communities
037,42092,02395317,03702395317,Miesville,2006,No Projects,None,,,,,,,,Rural Communities: Diversified Rural Communities
037,42092,02395317,03702395317,Miesville,2007,No Projects,None,,,,,,,,Rural Communities: Diversified Rural Communities
037,42092,02395317,03702395317,Miesville,2008,No Projects,No activity,,,,,,,,Rural Communities: Diversified Rural Communities
037,42092,02395317,03702395317,Miesville,2009,No Projects,None,,,,,,,,Rural Communities: Diversified Rural Communities
037,42092,02395317,03702395317,Miesville,2010,No Projects,,,,,,,,,Rural Communities: Diversified Rural Communities
037,42092,02395317,03702395317,Miesville,2011,No Projects,,,,,,,,,Rural Communities: Diversified Rural Communities
037,42092,02395317,03702395317,Miesville,2012,No Projects,,,,,,,,,Rural Communities: Diversified Rural Communities
053,43000,02395345,05302395345,Minneapolis,2003,Arts Entertainment and Recreation,Storage additions at Metrodome,Stadium storage additions,,181000,,900 5th St S,55415,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2003,Arts Entertainment and Recreation,Movement Arts Center,Martial arts center,N,305000,,2211 Franklin Av E,55404,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2003,Arts Entertainment and Recreation,Guthrie Theatre,Performing arts theater building,N,82985770,,818 2nd St S,55415,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2003,Eating and Drinking Establishments,Chipotle Restaurant,Fast food restaurant,,843580,,2600 Hennepin Av,55408,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2003,Government Office,Footings/foundation for library,Library footings/foundation,N,3637000,,310 Nicollet Mall,55401,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2003,Manufacturing,Franklin Bakery,Bakery/accessory retail,N,1640000,11956,1020 Franklin Av E,55404,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2003,Manufacturing,Addition to boiler plant,Addition to boiler plant,A,1239000,,1420 Hennepin Av,55414,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2003,Mixed Commercial/Residential,Commercial/residential/parking,Commercial/residential/parking,,1484036,,2803 38th St E,55406,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2003,Mixed Commercial/Residential,Residential/retail,Dry cleaner in bldg w apartment,N,525000,500,3148 Hennepin Av,55408,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2003,Mixed Commercial/Residential,50th and Xerxes condos,Retail in mixed use w condos,N,2582171,,3100 50th St W,55410,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2003,Office,Office,Office,,3900000,,65 11th Av NE,55403,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2003,Office,Office - footings/foundation,Office footings/foundation,,873612,,2650 Wells Fargo Way,55408,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2003,Office,Wells Fargo Home Mortgage,Office superstructure,N,24761700,175929,2650 Wells Fargo Way,55408,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2003,Office and Retail,Uptown Row,Office/retail,N,2400000,31285,1221 Lake St W,55408,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2003,Other Commercial Services,Footings/foundation for parking,Parking footings/foundation,,1687642,,2845 Colfax Av S,55408,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2003,Other Commercial Services,A to Z Car Wash,Car wash,,249000,,3050 1st Av S,55408,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2003,Other Commercial Services,Auto service garage,Auto service,N,169500,,4522 Lake St E,55406,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2003,Other Commercial Services,Auto service building with office,Auto service,N,246400,,2525 42nd Av N,55412,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2003,Other Commercial Services,Animal care and control building,Animal Shelter,N,3318100,,212 17th Av N,55411,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2003,Other Commercial Services,Parking ramp,Parking ramp,,9220627,,2833 Chicago Av,55407,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2003,Other Public Nonprofit and Institutional Uses,Plymouth Christian Youth Center,Administration and school,,3754021,,2210 Oliver Av N,55411,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2003,Recreation Public,Restroom/storage building at Sumner Park,City park restroom/storage bldg,,165189,,849 10th Av N,55411,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2003,Retail,Auto Zone,Retail,N,390000,5400,2940 Clinton Av,55408,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2003,Retail,Upper structure for B occupancy??,,,296846,,1915 Lyndale Av S,55403,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2003,Retail,Stewart Lumber,Storage sheds superstructure,,180000,,645 Johnson St NE,55413,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2003,Transit,Bus shelter and canopies,Bus shelter and canopies,,125000,,600 Hennepin Av,55403,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2003,Transit,Downtown East LRT Station Plaza,Concessions/toilet building and etc.,N,1777000,,424 Chicago Av,55415,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2003,Transit,Light Rail Transit Station,Light Rail Transit Station,N,5000000,,2310 Lake St E,55405,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2003,Warehouse,Warehouse/office footings/foundation,Office/warehouse footings/foundation,N,1800000,,1809 Hennepin Av E,55413,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2003,Warehouse,Warehouse,Warehouse,,285459,,600 26th Av NE,55405,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2004,Arts Entertainment and Recreation,Children's Theater,Theater addition,A,14623833,,2400 3rd Ave S,55404,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2004,Arts Entertainment and Recreation,Guthrie Theatre,Parking structure,N,19334000,,212 9th Ave S,55415,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2004,Arts Entertainment and Recreation,The Shout! House,Nightclub/restaurant finish,A,870539,,600 Hennepin Ave,55403,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2004,Bank,City County Federal Credit Union,Credit union; 2-story building,N,1500000,,913 Franklin Ave E,55404,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2004,Bank,Wells Fargo Bank,Bank: 2 skyways + remodel,A,2305469,,2650 Wells Fargo Way,55408,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2004,Bank,TCF Bank,Bank skyway build out,A,154557,,900 Nicollet Mall,55402,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2004,Bank,Crown Bank,Bank build out,A,530000,,601 Marquette Ave,55402,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2004,Eating and Drinking Establishments,Wild Noodles,Restaurant and bar,A,162000,2800,1221 Lake St W,55408,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2004,Eating and Drinking Establishments,My Burger,Restaurant build out,A,103000,,601 Marquette Ave,55402,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2004,Eating and Drinking Establishments,Arby's Restaurant,Restaurant and fast food,N,713000,4000,3000 Snelling Ave,55406,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2004,Eating and Drinking Establishments,Big Mike's Subs,Restaurant and fast food,N,306700,1020,3813 44th St W,55410,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2004,Eating and Drinking Establishments,Quizno's,Restaurant and fast food,A,114000,,1122 Harmon Pl,55403,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2004,Eating and Drinking Establishments,Restaurant/Bar,Restaurant/bar first floor buildout,A,200250,5500,500 Washington Ave S,55401,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2004,Eating and Drinking Establishments,Liberty Frozen Custard,Restaurant addition and remodel,A,508342,,5401 Nicollet Ave,55419,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2004,Eating and Drinking Establishments,Burrito Loco,Restaurant,A,102000,1200,1400 Lagoon Ave,55408,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2004,Eating and Drinking Establishments,Tryg's Restaurant and Bar,Restaurant,N,2424193,,3118 Lake St W,55416,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2004,Eating and Drinking Establishments,Dunn Brothers Coffee Shop,Coffee shop-build out,A,121000,,4648 Lake St E,55406,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2004,Eating and Drinking Establishments,Cupcake Bakery &amp; Coffee Shop,Coffee shop and bakery,A,182800,,3338 University Ave SE,55414,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2004,Eating and Drinking Establishments,Java Jacks,Coffee shop 2-Story Addition,A,545000,,818 46th St W,55409,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2004,Eating and Drinking Establishments,Panera Bread,Restaurant-tenant build out,A,585000,,809 Nicollet Mall,55402,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2004,Eating and Drinking Establishments,Rainbow Rooster,Bar/restaurant,A,275000,5600,501 Washington Ave S,55415,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2004,Government Office,Hennepin County,Skyway-New/Phase II of PSF,N,1382600,,401 4th Ave S,55415,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2004,Government Office,Franklin Library,City library and addition/remodel,A,2269400,,1314 Franklin Ave E,55404,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2004,Government Office,Minneapolis Central Library,Library,N,65916100,,310 Nicollet Mall,55401,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2004,Hospitals and Nursing Homes,Abbott NW Hospital,Hospital,A,17364938,,800 28th St E,55407,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2004,Hospitals and Nursing Homes,Children's Hospital and Clinic,Hospital 4 Story Addition,A,11400000,,2515 Chicago Ave,55404,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2004,Hotel-Lodging,Sheraton Hotel,Hotel footings and foundations,N,2332523,,2901 Chicago Ave,55407,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2004,Manufacturing,Keefer Court Foods,Manufacturer and warehouse addn,A,201462,,2737 Minnehaha Ave,55406,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2004,Manufacturing,Great Northern Bakery,Bakery/freezer bldg and 1-story addition,A,370000,6048,443 Hoover St NE,55413,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2004,Manufacturing,Ambassador Printing,Printing plant,A,639600,19908,1400 Washington Ave N,55411,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2004,Medical--Commercial,Phillips Eye,Medical clinic and shell,A,2556671,8177,2215 Park Ave,55404,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2004,Medical--Commercial,Fiant Dental,Dental office,A,140000,1048,2937 Lyndale Ave S,55408,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2004,Medical--Commercial,Wellness Center,Medical clinic suite #60,A,682500,,2833 Chicago Ave,55407,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2004,Mixed Commercial/Residential,Many Rivers West,Retail in bldg w 28 housing units,N,3985300,,1400 Franklin Ave,55404,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2004,Mixed Commercial/Residential,212 Lofts,Retail in bldg w 55 housing units,N,8525000,7760,212 1st St N,55401,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2004,Mixed Commercial/Residential,Mixed Use,Retail in bldg w 6 housing units,N,1210000,5997,613 Cedar Ave S,55454,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2004,Mixed Commercial/Residential,Coffee Shop,Coffee shop in Greenleaf Lofts w apts.,A,140162,6717,2000 Nicollet Ave,55404,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2004,Mixed Commercial/Residential,Mixed Use building,Apartments (92) and retail on first floor,N,12200000,,1301 University Ave S,55414,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2004,Mixed Commercial/Residential,Mixed Use building,Condos (27) and retail on 1st floor and parking in basement,N,5331130,,9 Franklin Ave W,55404,,Central Cities (part of developed communities)
053,43000,02395345,05302395345,Minneapolis,2004,Mixed Commercial/Residential,Chicago Commons,Retail in bldg w 81 housing units,N,8570000,18000,2401 Chicago Ave,55404,,Central Cities (part of developed communities)
